815486.77,622212.91,137.74,6434
815484.76,622213.54,138.35,6434
815485.3,622211.49,138.15,6434
815485.84,622209.42,137.76,6434
815486.36,622207.38,137.75,6434
815486.9400000001,622205.16,137.6,6434
815481.9400000001,622214.16,138.38,6434
815482.48,622212.02,138.97,6434
815483.04,622209.9400000001,138.53,6434
815483.6,622207.78,138.3,6434
815484.14,622205.68,138.26,6434
815479.31,622215.1900000001,138.39000000000001,6434
815479.84,622213.16,138.09,6434
815480.38,622211.0700000001,138.37,6434
815480.9400000001,622208.91,138.34,6434
815481.51,622206.6900000001,138.3,6434
815477.9500000001,622214.3,138.81,6434
815478.52,622212.13,138.18,6434
815479.05,622210.1,138.35,6434
815479.6,622207.96,138.39000000000001,6434
815480.13,622205.9400000001,138.14000000000001,6434
815476.4,622215.53,138.27,6434
815476.97,622213.3200000001,138.11,6434
815477.51,622211.14,138.89000000000001,6434
815478.0700000001,622209.03,138.48,6434
815478.62,622206.92,138.26,6434
815475.3,622211.9400000001,138.27,6434
815475.85,622209.84,138.35,6434
815476.4,622207.71,138.33,6434
815636.0800000001,621099.99,129.04,6434
815636.4,621102.51,129.22,6434
815640.09,621101.06,129.17000000000002,6434
815652.06,621101.23,130.51,6434
815649.48,621100.47,129.79,6434
815646.36,621102.36,129.97,6434
815647.02,621099.88,129.42000000000002,6434
815644.09,621101.71,129.39000000000001,6434
815641.34,621103.56,129.1,6434
815641.92,621101.34,129.32,6434
815639.18,621103.06,129.27,6434
815636.12,621104.65,129.04,6434
815637.35,621099.9400000001,129.22,6434
815630.42,621085.66,129.19,6434
815631.09,621090.86,129.19,6434
815631.4400000001,621093.61,129.17000000000002,6434
815631.77,621096.13,129.12,6434
815634.04,621084.1900000001,129.22,6434
815634.36,621086.7000000001,129.34,6434
815634.6900000001,621089.29,129.31,6434
815635.04,621092.01,129.26,6434
815635.4,621094.6900000001,129.13,6434
815635.73,621097.3,129.1,6434
815637.7000000001,621082.72,129.3,6434
815638.05,621085.36,129.27,6434
815638.36,621087.87,129.5,6434
815638.72,621090.56,129.24,6434
815639.38,621095.64,129.36,6434
815639.73,621098.3200000001,129.29,6434
815640.68,621081.02,129.44,6434
815641.02,621083.61,129.4,6434
815641.37,621086.28,129.33,6434
815641.72,621088.9500000001,129.42000000000002,6434
815642.42,621094.25,129.33,6434
815642.75,621096.79,129.29,6434
815643.1,621099.4,129.22,6434
815643.5,621079.79,129.37,6434
815643.86,621082.52,129.36,6434
815644.18,621085.0,129.45,6434
815644.85,621090.11,129.43,6434
815645.22,621092.85,129.36,6434
815645.5800000001,621095.54,129.32,6434
815646.9400000001,621080.76,129.6,6434
815647.29,621083.42,129.54,6434
815647.62,621085.9500000001,129.6,6434
815647.98,621088.62,129.54,6434
815648.3200000001,621091.22,129.54,6434
815648.66,621093.75,129.49,6434
815649.01,621096.39,129.43,6434
815650.4500000001,621079.36,129.55,6434
815650.77,621081.78,129.64000000000001,6434
815651.13,621084.42,129.65,6434
815651.47,621087.02,129.72,6434
815651.8300000001,621089.71,129.72,6434
815652.18,621092.27,129.58,6434
815652.53,621094.99,129.67000000000002,6434
815652.88,621097.53,129.63,6434
815654.15,621080.01,129.68,6434
815654.84,621085.1900000001,129.78,6434
815655.9,621093.05,129.65,6434
